cik,adsh,Income/OperationsCash,Income/FinancingCash,Income/Investing,Assets,LiabilitiesAndStockholdersEquity,StockholdersEquity,NetIncomeLoss,sic,debt_ratio
883943,0000883943-18-000018,-0.2436334724089081,0.001680820261006265,0.6455774226214063,126992000.0,126992000.0,86500250.0,-11700636.363636363,5621.0,0.3188527623787325
883943,0000883943-19-000026,1.2874341541658312,0.01781710806919053,-0.17666733499808615,105233500.0,105233500.0,47409000.0,-10972600.0,5621.0,0.5494875681223185
883945,0000883945-19-000016,8.966700959002921,-2.193467901190772,-7.323707829295115,270842250.0,287829500.0,74799500.0,3676826.086956522,4213.0,0.7865464121642765
883945,0001437749-18-003536,40.489420221909675,-25.93758399749961,-14.597905922800438,270300200.0,274411500.0,79480250.0,969545.4545454546,4213.0,0.721165763103394
883948,0000883948-18-000047,1.4488775876180577,7.941814804256063,-9.086693826501989,8748735666.666666,8870986000.0,1004974250.0,72492666.66666667,6022.0,0.8991026874854717
883948,0000883948-19-000058,1.4189963154860827,6.9729577578738375,-7.992357920356518,11540389000.0,11540389000.0,1241827250.0,98882333.33333333,6022.0,0.8923929470661691
883975,0001493152-18-004562,0.32703454671922094,-0.933341061905866,0.006376072339438906,7194000.0,7194000.0,3865333.3333333335,-8626000.0,2836.0,0.462700398480215
883975,0001493152-19-004545,0.6721794148969491,-1.0476279968856552,0.016645635890138802,9048000.0,8555000.0,4327333.333333333,-7449400.0,2836.0,0.46724874742116124
883984,0000883984-18-000010,3.6680694200835813,-0.31141125855512075,-3.112590954726079,1100819500.0,1100819500.0,736633000.0,28040090.90909091,3841.0,0.3308321663996686
883984,0000883984-19-000007,6.166346890550981,-0.5159820643995683,-5.394842899358162,1532327000.0,1541171000.0,925483750.0,21870269.230769232,3841.0,0.4017988653857825
884144,0001185185-18-000448,0.3059456229459217,-15.811174185838064,11.542724828204362,144567000.0,144567000.0,41010000.0,-3347000.0,7373.0,0.7163253024549171
884144,0001185185-19-000390,0.539939713639789,-13.21243406179352,12.488319517709119,282205500.0,282205500.0,83146000.0,-6635000.0,7373.0,0.7053707316122471
884217,0001558370-18-002583,-3.3937591773987177,1.790060262879419,1.4129941115724896,2048913500.0,2048913500.0,-52713000.0,-71218272.72727273,5600.0,1.0257272940024067
884217,0001558370-19-002607,8.728039039397986,-6.082000751823691,-2.41568661078226,1910222500.0,1910222500.0,2911500.0,34985636.36363637,5600.0,0.9984758320038635
884219,0001564590-18-003850,4.415349123256149,0.4894596527158609,-4.838599093094631,857841444.4444444,894857500.0,393243000.0,20596181.818181816,7389.0,0.5847403424590377
884219,0001564590-19-004984,4.384512691302454,0.6594646351711579,-5.167802319711764,910410800.0,921220000.0,432669000.0,23045966.666666668,7389.0,0.5366269820173486
884269,0001437749-18-004389,1.8688157214273402,-1.855886916048957,-0.17117738320979142,35030000.0,35030000.0,33366333.333333332,2900500.0,3842.0,0.0474926253687316
884269,0001437749-19-004169,0.9600511345477788,-1.1508469159475871,-0.2005433045701502,34211333.333333336,34189500.0,32060333.333333332,3129000.0,3842.0,0.06223571136270635
884363,0001553350-18-000184,1.3500193007854504,-3.5516199950225844,-0.1845959042137191,5900983.0,5900983.0,1622487.5,-845820.5,8731.0,0.7250479284553099
884614,0000884614-18-000033,3.8108032104095098,-1.1715475719975157,-2.6770513483111906,11403650000.0,11741680000.0,3422350000.0,263144000.0,4932.0,0.729532211178
884624,0001564590-18-003256,29.4259350366799,-3.707063749767676,-14.356843451736692,388728500.0,383186666.6666667,287505750.0,1604684.2105263157,3841.0,0.24613815726571808
884624,0001564590-19-004093,11.361128424703937,-3.0391091479002372,-7.6335916822489,435997500.0,435997500.0,296448250.0,4341294.117647059,3841.0,0.32006892241354595
884650,0001654954-19-007941,1.26049,-1.4460275,0.0349775,512211.0,512211.0,-3929423.6666666665,-200000.0,7370.0,8.671494104317686
884650,0001654954-19-007945,6.739131578947369,-6.566342105263158,0.16194736842105265,458236.0,458236.0,-4010500.0,-19000.0,7370.0,9.752040433313839
884887,0000884887-18-000017,4.150137324391759,-1.5189103001649231,-2.6478193791544067,22300986000.0,22303320500.0,9042778250.0,589347727.2727273,4400.0,0.5946168590931361
884887,0000884887-19-000017,3.795838918787813,-0.5280191900853508,-3.1784528849530314,25029598000.0,25029598000.0,9748053750.0,778957800.0,4400.0,0.6105389407372823
884940,0001193125-19-090595,-4.667732999142537,2.7621858716443506,2.0337543697645275,462281500.0,462281500.0,55220000.0,-6064400.0,5651.0,0.8805489728661
885074,0001437749-18-017443,0.00851931248702553,0.007681085922003431,0.001051582438051748,14057090.0,14057090.0,16153301.666666666,-20036945.5,8071.0,-0.14912130936535697
885275,0001628280-18-002973,3.2562104571225112,12.705759907972942,-15.020096683191367,2257542000.0,2257542000.0,234170000.0,9736266.666666666,6021.0,0.8962721402303921
885275,0001628280-19-002670,3.643194886728085,14.216266766570737,-18.009564679370378,2430357500.0,2430357500.0,257863750.0,10362882.352941176,6021.0,0.8938988399854754
885307,0001217160-18-000158,0.7247946938041316,-0.3163050955696745,-0.12325816818125103,22663211.0,23338257.4,20383987.0,2843046.2,5211.0,0.13035533226072857
885462,0001193805-18-000422,3.0422099678099035,-0.014473990142234302,-1.11873514975729,376595388.0,376595388.0,354710756.3333333,19388572.0,2800.0,0.05811178884290183
885462,0001193805-19-000291,-0.6362788063919255,-0.004934352188049951,1.0381157611367966,333969600.4285714,340660828.25,340218479.6,-31005336.5,2800.0,0.0013245177088942398
885550,0000885550-18-000014,2.842595021951689,1.928092914239737,-4.767224641863883,4601800000.0,4601800000.0,1084950000.0,173245454.54545453,6141.0,0.7642335607805641
885550,0000885550-19-000010,2.7603852206036295,2.123062584841056,-4.641752942844986,5486320000.0,5611500000.0,1407125000.0,214595652.17391303,6141.0,0.7663379095641523
885639,0001564590-18-006671,5.5785265562535695,-3.4980963259090045,-2.1840852845992766,13457000000.0,13457000000.0,5521250000.0,318363636.3636364,5311.0,0.5897116742215948
885639,0001564590-19-009005,5.63105376344086,-3.5455483870967743,-1.870709677419355,12929000000.0,12929000000.0,5372000000.0,352272727.27272725,5311.0,0.5844999613272488
885975,0001564590-19-006009,2.076644669365047,-0.6837088217684896,-1.587161180683067,4493345500.0,4493345500.0,1437203000.0,249841250.0,7830.0,0.6801485663633032
885978,0001140361-18-013378,2.2877865724827346,-0.5556746870171234,-1.6113020718362712,391881600.0,385106500.0,196207000.0,21140666.666666668,8000.0,0.48203207295264694
885978,0001140361-19-005059,2.324678166838311,-0.9399459320288363,-1.2870236869207003,431074000.0,431074000.0,210405500.0,25893333.333333332,8000.0,0.5119039886423212
886035,0000886035-18-000020,-2.7489157006545226,2.8495386799148332,0.6202192256131219,2346525000.0,2238450000.0,141150000.0,-38427272.72727273,3357.0,0.8937897529325279
886136,0001144204-18-014378,1.4577084118410586,-0.7518255663023908,0.10296235816270986,234383500.0,234383500.0,138127000.0,14474545.454545455,4832.0,0.4106795060232482
886136,0001144204-19-014293,1.4250086021505377,-1.0387075268817205,0.15851827956989245,248623000.0,248623000.0,155565500.0,14090909.090909092,4832.0,0.3742915981224585
886137,0000886137-18-000035,87.8332867002425,-48.26144842380153,-53.9820229434807,703606400.0,710750000.0,504944000.0,1299636.3636363635,5661.0,0.2925016031690445
886163,0000886163-18-000030,2.8891114078029965,0.034267912772585674,-4.957060472163944,636303000.0,636303000.0,370539000.0,22878545.454545453,2834.0,0.41766894074049626
886163,0000886163-19-000041,3.6525513829995178,3.809185498531753,-7.675339813430742,1024890200.0,965912000.0,480351000.0,27658406.25,2834.0,0.4737687998187513
886206,0000886206-18-000026,-10.39351315571736,4.810400463346021,6.102763528048983,212303000.0,212303000.0,82782500.0,-2014333.3333333333,8741.0,0.6100738096023137
886744,0001564590-18-006051,2.015006674792501,-0.15498577978988914,-1.0153084914968948,120281000.0,120281000.0,124753750.0,-10441818.181818182,2834.0,-0.037185839825076276
886744,0001564590-19-006759,1.6710384561337768,-2.6556390507863643,1.282122057685316,147798500.0,147798500.0,136509000.0,-11955440.0,2834.0,0.07638440173614752
886835,0000886835-18-000003,-0.7239282591625131,0.4005423941805817,0.515984062138388,3615040800.0,3290240000.0,2181724750.0,-367305272.72727275,1389.0,0.306639761852757
886835,0000886835-19-000003,-0.34930963526836806,0.4549560285546036,0.4836913575080765,2824525800.0,2663093500.0,1234475000.0,-274818500.0,1389.0,0.5057905649153568
886982,0001193125-19-050198,0.392229703583314,2.782040863710239,-1.8799306039264247,926789333333.3334,924286000000.0,86440333333.33333,7383428571.428572,6211.0,0.9040303297980699
887151,0001171843-18-001546,1.1662531017369726,-1.2754342431761787,-0.0,1375500.0,1375500.0,-500500.0,-1209000.0,2834.0,1.3638676844783715
887151,0001171843-19-001915,-0.7002341920374707,1.0014051522248244,0.0,1523000.0,1523000.0,-1061500.0,1067500.0,2834.0,1.6969796454366382
887226,0001564590-18-022501,1.3016581207964308,-0.050542718252647,0.1233046991187765,72409500.0,72409500.0,46194750.0,-1365181.8181818181,3827.0,0.3620346777701821
887226,0001564590-19-034603,12.239716312056737,-1.8612765957446809,-5.253191489361702,71113333.33333333,69219000.0,42796000.0,235000.0,3827.0,0.3715618261929315
887247,0001387131-18-001080,0.8069338045036765,-1.1644396089027644,0.040626124482815724,44594785.0,44594785.0,24713794.666666668,-22488116.0,2834.0,0.44581424337696285
887247,0001387131-19-001966,0.74040684499162,-1.012685160233035,0.08712147514812824,54880602.5,54880602.5,37173056.0,-32272881.0,2834.0,0.3226558327234108
887343,0000887343-18-000041,2.8081128384639142,6.289378496173514,-8.037997185902055,11113246500.0,11113246500.0,1417809250.0,48565000.0,6022.0,0.8724216861382496
887343,0000887343-19-000033,2.6734946728687556,4.41514157108061,-6.554091999795783,12943841400.0,12906015500.0,1619177750.0,63783307.692307696,6022.0,0.8719851704919684
887359,0001628280-18-002753,1.8903017783898242,-1.9650652273703226,0.21651266788088785,52584000.0,51587500.0,26254750.0,-8185818.181818182,2836.0,0.4817577590141488
887359,0001628280-19-002007,1.6006837500259783,-5.121499677868528,3.343716358043934,86633000.0,86633000.0,42902250.0,-6973478.260869565,2836.0,0.504781665185322
887733,0000887733-18-000016,3.0994715423634016,3.673749363907323,-2.9748735974434637,1521782600.0,1607057500.0,794067500.0,40850727.27272727,5190.0,0.534235310615327
887905,0001558370-19-001333,0.9972880196435334,-0.3029813459729535,-0.7192825468183095,1484790000.0,1489595000.0,790325000.0,109145333.33333333,6798.0,0.4709554886549613
887919,0000887919-18-000007,3.4167208344940723,-1.9362367288822855,-1.0298696876837836,998699333.3333334,1494808500.0,162638250.0,5384500.0,6022.0,1.3339052160510103
887919,0000887919-19-000009,3.2893375521068755,-0.9053287127718347,-1.970368138215057,1063550666.6666666,1591769500.0,180375000.0,6637000.0,6022.0,1.3270590148972687
887921,0000887921-18-000003,-1.4382942671561707,-9.856820107314318,13.250117669208322,3040200000.0,3040200000.0,-654200000.0,-32190909.09090909,2844.0,1.2151832116308137
887921,0000887921-19-000004,0.6495601173020528,-0.7750314201927105,0.34666945957268536,3036850000.0,3036850000.0,-814000000.0,-238700000.0,2844.0,1.2680408976406474
887936,0000887936-19-000011,3.785751413967649,-2.374741649237014,-0.32193908491231543,2318181000.0,2318181000.0,1223939250.0,53867333.333333336,8742.0,0.47202601953859513
888504,0001564590-18-007953,-0.15281844213506643,-0.1738924101541134,0.25028152247353685,432787000.0,403170000.0,69862500.0,-41441333.333333336,1700.0,0.7701421253411032
888981,0001553350-18-000254,0.5941847741128654,-0.0361106768797874,-0.012505862122870096,685250.0,685250.0,-134166.66666666666,319850.0,3944.0,1.1957922899185212
888981,0001553350-19-000289,0.10723755278405185,-0.009427477167828734,-0.003486202494353334,1664550.0,1664550.0,667433.3333333334,1018300.0,3944.0,0.5990307690767274
889348,0001387131-18-001191,-1.1668741672790266,1.3677842559298734,-0.22999088611457183,120988197.0,120988197.0,69316076.0,848555.3636363636,3728.0,0.42708398241524337
889348,0001387131-19-002402,-0.132435646380451,1.3681483671095096,-0.8171887017359794,132554145.42857143,133949086.5,78447461.66666667,3633991.4,3728.0,0.4187090841549057
889609,0001683168-18-000610,22.1248957479943,18.1179652960757,-40.43210149901468,2417621500.0,2417621500.0,164641750.0,9032600.0,6199.0,0.9318992861372221
889609,0001683168-19-000635,13.107142111961943,4.672261981763933,-18.582803012915477,2465400333.3333335,2455260500.0,182108000.0,15975666.666666666,6199.0,0.9220216567938053
889900,0001564590-19-002863,-4.210230344806403,-1.5378793218939997,5.3333700878998584,5245947000.0,5614361000.0,3074442750.0,-105806958.33333333,1381.0,0.4841677298684108
889971,0001654954-18-010147,0.869321788070326,1.471495311638798,-1.884946805900591,46894664.0,46894664.0,25336841.666666668,4381595.0,3674.0,0.4597073631518787
889971,0001654954-19-010669,-1.870224333870915,1.6758098750847878,2.3245437808098783,46545147.0,46545147.0,32845913.0,-810109.5,3674.0,0.294321425174573
890066,0001558370-18-002683,3.879430274925472,-2.385889367340179,-2.7048691619741634,246838000.0,211437250.0,33977800.0,503166.6666666667,6022.0,0.7189308372292759
890066,0001558370-19-002616,3.895229186155285,8.148469865027394,-19.838567419484164,217647750.0,217647750.0,34000200.0,623583.3333333334,6022.0,0.8437833609582456
890319,0000890319-18-000027,2.5689274561441375,1.2227374116766683,-4.464934018333837,4112752000.0,4112752000.0,47160000.0,115815000.0,6798.0,0.9885332254412618
890319,0000890319-19-000030,3.174377285586145,1.1238507382874492,-4.657356137445664,4257763333.3333335,4279349000.0,-35316500.0,92755200.0,6798.0,1.0133643329165782
890394,0001564590-19-007379,0.46534872979214775,-0.24057274826789835,-0.251824480369515,18260571.42857143,17447500.0,18668000.0,-18041666.666666668,3674.0,-0.06683799599449243
890447,0001628280-18-002827,1.3812952858109613,-0.3115633921828534,-1.0972162724302672,85377671.6,85645721.0,33297711.0,-6193027.0,2911.0,0.6131346641221825
890447,0001628280-19-002489,-0.28127356723452995,-0.4425889053706544,0.76539640511014,84218434.4,84232941.0,27678092.0,-4289589.0,2911.0,0.6715257698972376
890491,0001193125-19-176078,-5.996131346974852,0.4055624444264059,5.975684960584151,1716617500.0,1727601000.0,508575250.0,-16116947.368421054,5940.0,0.7101324261228841
890547,0000890547-18-000002,-1.5286195286195285,-10.713804713804715,14.361391694725027,3157200000.0,3157200000.0,-552700000.0,-29700000.0,2844.0,1.1750601799062461
890547,0000890547-19-000003,0.6628901239846088,-0.7909362975630612,0.35378366823428814,3161600000.0,3161600000.0,-698433333.3333334,-233900000.0,2844.0,1.2209113529014846
890564,0000890564-18-000022,3.1379717770658204,0.11212453476719976,-3.221337763128867,1785502428.5714285,1781398000.0,819883000.0,55218363.63636363,7363.0,0.5385122890979785
890564,0000890564-19-000019,3.683964197131457,1.0528685430820663,-4.641615442683059,2161217800.0,2248990000.0,956796500.0,61820000.0,7363.0,0.5979006373166091
890926,0000890926-18-000011,2.4133428072129512,-1.049014524481657,-1.1994635735729968,5885798200.0,5882027500.0,2936162000.0,104146000.0,6351.0,0.5005039928144326
891014,0000891014-19-000010,2.673041095890411,-1.2972420091324202,-1.424529680365297,2957885714.285714,3028750000.0,1302600000.0,79347826.08695652,2810.0,0.5835756235148658
891014,0001140361-18-008762,3.36850132914978,-2.3814877761798927,-1.072340610973112,2937933333.3333335,2916900000.0,1129100000.0,69536363.63636364,2810.0,0.6085229980258231
891293,0000891293-18-000043,2.54059649583306,-2.209167268193451,0.0030437255287967275,58468800.0,59364500.0,17566000.0,-27707272.727272727,2834.0,0.7148855457953643
891293,0000891293-19-000021,1.1304472067438205,-1.4640662951850265,0.43617659665666525,75853600.0,72359000.0,40253500.0,-34995000.0,2834.0,0.4232561144098632
891417,0001493152-18-008774,-0.7103475350121353,0.8830748735589095,-0.1492210006041499,2487503.0,2487503.0,-648812.0,-621534.5,3470.0,1.260828630156426
891482,0000891482-19-000006,-1.710111004716814,-0.5606979465900628,3.047239067985956,179343000.0,177878500.0,56090666.666666664,-4699500.0,7011.0,0.6790777077072054
891532,0001493152-19-004464,-0.5134007337496849,1.0982160360713586,0.36337972946481084,58280400.0,58490000.0,27982000.0,-2550500.0,4955.0,0.5234692967103863
892222,0000892222-18-000031,2.555154995250842,1.1576072877989811,-3.8508656419998273,205021000.0,205021000.0,124580125.0,4632400.0,2082.0,0.3923543198013862
892222,0000892222-19-000012,2.9801763367463026,2.377575527746176,-5.666894197952218,220201000.0,222842000.0,126406250.0,3767142.8571428573,2082.0,0.43794419643870824
892537,0000892537-18-000014,3.7640290912676053,-0.1216890069719431,-3.7763139218731006,1671469500.0,1671469500.0,1256126000.0,35653727.27272727,8741.0,0.24849002629123654
892537,0000892537-19-000007,2.474745304232712,-0.3085900589207796,-2.426676829766216,1764273666.6666667,1774173000.0,1328611666.6666667,46087032.258064516,8741.0,0.25254660983245036
892553,0000892553-18-000039,-12.916390423572745,-11.478084714548801,23.158747697974217,1385933333.3333333,1478850000.0,749700000.0,-8227272.7272727275,3443.0,0.5261075568810429
892553,0000892553-19-000040,4.732020744412319,4.568406076460599,-10.747349580063334,1811200000.0,1811200000.0,843350000.0,23429032.258064516,3443.0,0.5343694787985865
893538,0000893538-18-000005,-1.5069937209845297,-1.0748980638909402,2.352203071513734,6263470000.0,6285143500.0,2257699250.0,-455432333.3333333,1311.0,0.6430052750312526
893538,0000893538-19-000012,-4.179165732117607,-1.7076734604320056,6.477895070456873,6264819000.0,6264819000.0,2416116000.0,-136726666.66666666,1311.0,0.6143358650904359
893691,0000893691-18-000007,4.1105278899027295,-1.2970033795476743,-2.8010520027071655,1578059500.0,1578059500.0,684756500.0,41237363.63636363,2430.0,0.5660768811315416
893691,0000893691-19-000016,3.5304423800883478,-0.6312248383861431,-2.702125646901551,1719540800.0,1729361500.0,666534500.0,51999432.432432435,2430.0,0.6180876894575575
893847,0001558370-19-002015,4.163960367977893,25.402598834028115,-28.119329074111253,1460695600.0,1455449000.0,92272000.0,3387160.0,6021.0,0.9332382462163917
893949,0001193125-19-040891,2.8368280629484235,1.1658536474223,-3.5101447029954502,5884186250.0,5901094500.0,3077169000.0,146299666.66666666,8060.0,0.4799177626303042
894081,0000894081-18-000040,7.248278348656932,1.427630551048615,-8.650201310017428,1283298333.3333333,1404087000.0,359706750.0,27735000.0,4513.0,0.8138249874347223
894081,0000894081-19-000040,6.4782844124096775,9.214563036991766,-15.366232879174605,1801734800.0,2009714500.0,381944000.0,37089333.333333336,4513.0,0.9034462230512503
894158,0001144204-18-010286,2.4639399557134767,-2.4886657397394307,0.03630979968072506,20929428.57142857,20668000.0,1174500.0,-11769090.909090908,2834.0,0.9313918883868237
894158,0001144204-19-010592,3.0130813353691246,-3.925638592002641,0.018074526472166053,21663750.0,24489500.0,7786000.0,-6058250.0,2834.0,0.7710345623449311
894237,0001140361-18-016156,-0.24402062573982067,-1.0075988033091392,0.42464307889515646,74059585.0,74059585.0,48078260.333333336,-11488848.5,3845.0,0.3508165035851425
894315,0001564590-19-004779,-11.032322375743542,27.809512160981306,-16.824459764866404,5688202000.0,5688202000.0,2480503000.0,-35039857.14285714,6798.0,0.5639214289506597
894405,0001558370-18-001312,7.510946877635039,-3.0801018467999275,-5.115692012631649,1309932333.3333333,1323859500.0,600032000.0,18328181.818181816,4213.0,0.5525686186843748
894405,0001558370-19-001332,7.1631737158698785,-3.3771364295939934,-3.4572803352713364,1409038500.0,1452436000.0,639231750.0,24160705.88235294,4213.0,0.5771341592156637
894560,0001551163-18-000069,0.6207239774461173,-0.22969521632367337,-0.5312631596217685,36038.0,36038.0,-152173.5,-91425.5,6770.0,5.222584494145069
894627,0000894627-18-000013,-0.8017534926094894,0.1051298838510328,1.6374579553209252,80332500.0,80332500.0,54117500.0,-17495818.181818184,1311.0,0.3263311860081536
894627,0000894627-19-000010,0.7881775085143161,-0.25053481884616047,-0.5499135732744604,136541000.0,136102000.0,49025800.0,19477000.0,1311.0,0.6377293267223765
894671,0000894671-18-000011,4.158153284354215,9.877842020606009,-9.297917662913534,931803750.0,990465000.0,97643750.0,3067066.6666666665,6022.0,0.958164474010756
894671,0000894671-19-000015,3.680828932629221,5.839894383101297,-7.46839494319091,990355750.0,1028391500.0,105558250.0,4166000.0,6022.0,0.9318199545971233
894871,0001144204-18-028826,0.6293980539114934,-1.2361347066142387,0.17953898167284008,4808357.666666667,3928189.5,1252205.3333333333,-4236035.5,4841.0,0.5565276862030438
895051,0001144204-18-017897,0.6143959880714153,-2.560544786831681,0.04942169307381591,36406930.0,36406930.0,17745482.666666668,-10111845.0,2836.0,0.5125795372840647
895051,0001144204-19-016832,0.9148677741642188,-3.033430487134879,0.5938060398354993,79255483.0,79255483.0,56262118.333333336,-19120885.0,2836.0,0.2901170215146713
895126,0000895126-18-000060,-0.0985673034207019,0.03215237672145713,0.2942581075077743,12726500000.0,12726500000.0,-913500000.0,-6002666666.666667,1311.0,1.071779358032452
895126,0000895126-19-000070,-1.2399355877616747,0.8290635826867712,0.811496608598058,11686000000.0,11686000000.0,-76000000.0,-683100000.0,1311.0,1.0065035084716756
895417,0000895417-18-000011,4.994749141321581,-2.10849237579213,-3.216403701977028,3472454750.0,3544509500.0,1026101250.0,73389357.14285715,6798.0,0.72525300725661
895417,0000895417-19-000012,3.979360298649085,-0.8856348240387492,-3.4516492417181563,3671609000.0,3767920000.0,1076753000.0,95612771.42857143,6798.0,0.7329666639339865
895419,0000895419-18-000067,-3.2713311694786804,-0.9945032773589673,3.146579428708183,2643706000.0,2643706000.0,2252937500.0,-58990588.23529412,3674.0,0.14781087609590476
895419,0000895419-19-000046,-1.5525337877819592,-1.3911098487538165,2.072995810551729,2682575000.0,2727350000.0,2051650000.0,-128027272.72727273,3674.0,0.2518848494450295
895421,0001193125-18-060831,-0.43372818160820936,5.780380770119114,-6.278351535948791,833341000000.0,833341000000.0,76720500000.0,2755181818.181818,6211.0,0.9079362469865278
895421,0001193125-19-051943,1.1513894951258548,4.459576119113438,-5.914496338328726,852931666666.6666,852632000000.0,78818500000.0,2945571428.571429,6211.0,0.9072397358913082
895447,0001174947-18-000534,5.248113641895478,-3.441215714909927,-2.2301870082492425,444178666.6666667,437029000.0,324296000.0,10333363.636363637,5661.0,0.253801023011761
895447,0001564590-19-010585,6.113410540237728,-4.332702929622235,-1.3978796532639186,417031400.0,416789500.0,317604750.0,10322347.826086957,5661.0,0.23783520857182458
895456,0000895456-18-000011,19.59938943464371,-13.786696921678505,-4.01082424051702,176209276.0,176755273.2,138323692.35,1100644.0909090908,3140.0,0.21810191677990887
895456,0000895456-19-000017,3.5437949423066204,-2.692072811956125,-0.5925230866422639,177952600.0,179071000.0,142587000.0,4892636.363636363,3140.0,0.20502088758467144
895665,0001193125-19-092656,0.7812608604990615,-0.7287134218391603,0.017776464864113436,6805000.0,6805000.0,9769250.0,-9591333.333333334,3663.0,-0.4355988243938281
895728,0000895728-18-000008,5.937337159064674,2.680980178753999,-8.752910524059232,115962600000.0,123651000000.0,39760500000.0,918818181.8181819,4610.0,0.7234272084275447
895728,0000895728-19-000033,5.727272727272727,-0.8161331626120358,-4.918309859154929,164499000000.0,164499000000.0,63802500000.0,1301666666.6666667,4610.0,0.6121404993343424
896156,0001437749-18-014320,3.4732240986981626,-3.741195956718937,-0.7705182582312967,558688000.0,549327500.0,392218500.0,17226933.333333332,2511.0,0.2812106220287531
896156,0001437749-19-016263,4.033603190047319,-3.9237166213440444,-1.020309940207403,536335333.3333333,523739000.0,373798500.0,14575636.363636363,2511.0,0.2795648369241631
896262,0000896262-19-000004,5.056204217945643,-3.622597191726479,-1.5275439599977858,765300000.0,765300000.0,498451500.0,25808095.23809524,8082.0,0.3486848294786358
896262,0001628280-18-002423,7.652242680167397,-0.9419660312343128,-4.536737273064379,773755500.0,773755500.0,487762000.0,12012818.181818182,8082.0,0.3696174049812893
896264,0001047469-18-001146,3.2514172605663325,-1.4352546146321634,-0.6105725256297877,486851000.0,494955500.0,306220333.3333333,38165818.18181818,2833.0,0.38766515148714226
896264,0001047469-19-000707,3.1217200376113277,-1.8475241309943056,-0.8605330624242166,536866000.0,536866000.0,340123750.0,44076555.55555555,2833.0,0.3664643505083205
896493,0001214659-19-002759,0.2944548826973594,-0.7079862949949978,0.5459088949153056,38075688.4,39967387.0,18015838.0,-26829468.5,3679.0,0.5765240215591217
896841,0000896841-18-000036,-3.7931474673202614,10.691636029411764,-5.284722222222221,242132500.0,242132500.0,-269240500.0,6528000.0,7372.0,2.111955231123455
896841,0000896841-19-000019,374.905160390516,-1570.4225941422594,442.8075313807531,250263500.0,250263500.0,-217615500.0,-21727.272727272728,7372.0,1.8695454990440077
896878,0000896878-18-000171,3.5486306070247675,-2.9268825254226716,-0.168819015534344,4623000000.0,4623000000.0,1800250000.0,485727272.72727275,7372.0,0.6105883625351504
896878,0000896878-19-000132,3.274875437817572,-1.7907355335207933,-0.6077647871343298,5708500000.0,5708500000.0,2439000000.0,614272727.2727273,7372.0,0.5727424016817028
896985,0001564590-19-011729,-0.5281557823878681,-0.18912091293463357,0.7518673144936732,154378000.0,154378000.0,55466750.0,-9401392.857142856,5621.0,0.6407081967637875
897077,0000897077-18-000010,3.4430807801984002,-2.3841490939575674,-1.2912028714019004,610706000.0,596223500.0,383741000.0,19266272.727272727,3523.0,0.3479292818475666
897077,0000897077-19-000012,2.34729744927389,-0.8984062950077454,-1.1345307585426287,680652000.0,680652000.0,426166250.0,25058818.181818184,3523.0,0.373885260015397
897078,0001493152-18-009029,0.05276536008907564,-0.050024304789164385,0.0019041029801298553,484348.0,484348.0,-938804.6666666666,-5486573.0,7372.0,2.9382854201249238
897078,0001493152-19-004713,0.027974010259650305,-0.03832088793448116,0.009872889898712345,518285.3333333333,522142.0,-479654.6666666667,-4581130.8,7372.0,1.9329056838704037
897429,0000897429-18-000043,5.6770306035479265,-4.5691944182772435,-0.8503845715882857,1096160600.0,1098299500.0,712241000.0,35127636.36363637,5621.0,0.352191549303998
897429,0000897429-19-000061,5.596366263781994,-3.7800706991718225,-1.4686586821418282,1047319500.0,1047319500.0,621326750.0,33132272.727272727,5621.0,0.40674574473214714
897448,0001564590-19-004655,1.282088738399177,-2.2034009021114036,0.0005852377677726925,273656000.0,273656000.0,-12754750.0,-51830785.71428572,2834.0,1.0466086985120004
897723,0000897723-18-000031,3.4503240488366256,-1.7100130657875383,-1.724571468127266,3966248000.0,3966248000.0,1562700500.0,77046000.0,3672.0,0.6060003055784712
898173,0000898173-18-000077,2.9615053589740965,-2.1298323071441145,-0.9736427309311265,7388037000.0,7388037000.0,1564978500.0,479473272.72727275,5531.0,0.7881739763891275
898173,0000898173-19-000060,2.9732547651603682,-2.0492213809209416,-0.9784684292736675,7708186333.333333,7776337000.0,1148790750.0,520412294.11764705,5531.0,0.8598061805200263
898174,0000898174-18-000006,3.6582271569574734,0.01485652358969794,-3.875210367557127,56806348500.0,56806348500.0,7455362500.0,504492181.8181818,6311.0,0.8687582867608539
898174,0000898174-19-000011,3.3473648093350743,0.27209040615979657,-3.37445710494687,63195102666.666664,62525031500.0,7812137750.0,500806583.3333333,6311.0,0.8657774327639355
898293,0001193125-18-303041,6.616828003365175,-0.4218778952749113,-5.4478131689083416,11729092333.333334,11570818000.0,2151885500.0,156505000.0,3672.0,0.8030401869402966
898437,0001171843-18-001450,2.417966692583582,-0.5197073060620501,-1.1373324805832141,268493333.3333333,261431500.0,218802500.0,14498545.454545455,3841.0,0.15877116750260714
898437,0001171843-19-001243,2.455389944797423,-1.2888235886849695,-1.7034638459883495,280546142.85714287,280805000.0,240181000.0,13599740.74074074,3841.0,0.14480327402214965
898770,0000898770-18-000029,-2.788613735001276,-1.6147561909624712,13.766147561909623,33847500.0,33847500.0,24472500.0,-356090.9090909091,4955.0,0.27697762020828715
